0208770|BordierAmbassadeenTurquiede|Gontaut-Biron - Ambassade en Turquie de Jean de Gontaut Biron, baron de Salignac.djvu|ark:/12148/bpt6k2087705|Ambassade en Turquie de Jean de Gontaut Biron, baron de Salignac|[Bordier, Jules] - Gontaut-Biron, Théodore de (éd.)|300|<pagelist 1to3=- 4=1 4to79=roman 80=1 233=- 234=157 />|Jules Bordier
0005026|AnonymeFlorencedeRome|Anonyme - Florence de Rome, tome 2.djvu|ark:/12148/bpt6k5026d|Florence de Rome|Anonyme|300|<pagelist 1to4=- 5=1 385to390=- />|Anonyme
0005036|AnonymeLentreedEspagne|Anonyme - L’entrée d’Espagne, tome 1.djvu|ark:/12148/bpt6k5036p|L’entrée d’Espagne|Anonyme|300|<pagelist 1to8=- 9=2 9to143=roman 144=- 145=2 454to460=- />|Anonyme
0005037|AnonymeLentreedEspagne|Anonyme - L’entrée d’Espagne, tome 2.djvu|ark:/12148/bpt6k50370|L’entrée d’Espagne|Anonyme|300|<pagelist 1to6=- 7=1 419to424=- />|Anonyme
0005042|AnonymeLamortdAymeride|Anonyme - La mort d’Aymeri de Narbonne.djvu|ark:/12148/bpt6k5042q|La mort d’Aymeri de Narbonne|Anonyme|300|<pagelist 1to6=- 7=2 7to55=roman 56to58=- 59=2 297to302=- />|Anonyme
0005054|AnonymeLemistereduViel|Anonyme - Le mistère du Viel Testament, tome 4.djvu|ark:/12148/bpt6k5054m|Le mistère du Viel Testament|Anonyme|300|<pagelist 1to6=- 7=2 7to141=roman 142=- 143=2 554to556=- />|Anonyme
0005055|AnonymeLemistereduViel|Anonyme - Le mistère du Viel Testament, tome 5.djvu|ark:/12148/bpt6k5055x|Le mistère du Viel Testament|Anonyme|300|<pagelist 1to5=- 6=2 6to160=roman 161=- 162=2 515to516=- />|Anonyme
0005085|AnonymeRaouldeCambrai|Anonyme - Raoul de Cambrai.djvu|ark:/12148/bpt6k5085r|Raoul de Cambrai|Anonyme|300|<pagelist 1to6=- 7=2 7to109=roman 110to112=- 113=2 495to497=- />|Anonyme
0005087|AnonymeRecueilgeneraldesSotties|Anonyme - Recueil général des Sotties.djvu|ark:/12148/bpt6k5087c|Recueil général des Sotties|Anonyme|300|<pagelist 1to6=- 7=2 378to384=- />|Anonyme
0005093|AnonymeRondeauxetautrespoesies|Anonyme - Rondeaux et autres poésies du XVème.djvu|ark:/12148/bpt6k5093d|Rondeaux et autres poésies du XVème|Anonyme|300|<pagelist 1to4=- 5=1 5to69=roman 70to72=- 73=1 248=- />|Anonyme
0027989|AnonymeEssaisurlavie|Anonyme - Essai sur la vie de Jean-Gaspard Lavater.djvu|ark:/12148/bpt6k279894|Essai sur la vie de Jean-Gaspard Lavater|Anonyme|300|<pagelist 1to5=- 6=6 464=- />|Anonyme
0004289|AnonymeLejardindePlaisance|Anonyme - Le jardin de Plaisance et fleur de rhétorique.djvu|ark:/12148/bpt6k42898|Le jardin de Plaisance et fleur de rhétorique|Anonyme - Droz, Eugénie (éd.) - Piaget, Arthur (éd.)|400|<pagelist />|Anonyme
0005019|AnonymeChansonsfranaisesduXVeme|Anonyme - Chansons françaises du XVème.djvu|ark:/12148/bpt6k50192|Chansons françaises du XVème|Anonyme - Paris, Gaston (éd.)|300|<pagelist 1to6=- 7=1 198to200=- 201=1 279to282=- />|Anonyme
0004052|AnonymeLAdvocacieNostreDame|Anonyme - L’Advocacie Nostre Dame.djvu|ark:/12148/bpt6k4052s|L’Advocacie Nostre Dame|Anonyme - Raynaud, G. (éd.) - Montaiglon, Anatole de (éd.)|300|<pagelist 1to6=- 7=1 141to144=- />|Anonyme
0005061|AnonymeLeromandela|Anonyme - Le roman de la rose ou de Guillaume de Dole.djvu|ark:/12148/bpt6k5061z|Le roman de la rose ou de Guillaume de Dole|Anonyme - Servois, G. (éd.)|300|<pagelist 1to5=- 6=1 6to126=roman 127to129=- 130=1 334to338=- />|Anonyme
0082869|AnonymeHistoirenaturellecivileet|Tiphaigne de la Roche - Histoire naturelle, civile et politique des Galligènes antipodes de la nation française, 8-Y2-46294 (1).djvu|ark:/12148/bpt6k828698|Histoire naturelle, civile et politique des Galligènes antipodes de la nation française|Tiphaigne de la Roche|400|<pagelist 1to4=- 5=2 />|Charles-François Tiphaigne de la Roche
0082870|AnonymeHistoirenaturellecivileet|Tiphaigne de la Roche - Histoire naturelle, civile et politique des Galligènes antipodes de la nation française, 8-Y2-46294 (2).djvu|ark:/12148/bpt6k82870g|Histoire naturelle, civile et politique des Galligènes antipodes de la nation française|Tiphaigne de la Roche|400|<pagelist 1to4=- 5=2 140=- />|Charles-François Tiphaigne de la Roche
0005072|AnonymeLesSeptSagesde|Jean de Hauteseille - Les Sept Sages de Rome.djvu|ark:/12148/bpt6k5072j|Les Sept Sages de Rome|Anonyme [Jean de Hauteseille [ Haute-Seille ] - Paris, Gaston (éd.)|300|<pagelist 1to5=- 6=2 6to47=roman 48to49=- 50=2 266=- />|Gaston Paris;Jean de Haute-Seille
0081664|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 1.djvu|ark:/12148/bpt6k81664r|Voyages imaginaires, songes, visions et romans cabalistiques|Anonyme ou Collectif|300|<pagelist 1to5=- 6=1 116=- 117=111 383=- 384=377 />|Anonyme
0081665|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 2.djvu|ark:/12148/bpt6k816653|Voyages imaginaires, songes, visions et romans cabalistiques|Anonyme ou Collectif|300|<pagelist 1to4=- 5=1 71=- 72=67 256=- 257=251 />|Anonyme
0081666|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 3.djvu|ark:/12148/bpt6k81666f|Voyages imaginaires, songes, visions et romans cabalistiques|Anonyme ou Collectif|400|<pagelist 1to4=- 5=1 469=- />|Anonyme
0081667|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 4.djvu|ark:/12148/bpt6k81667s|Voyages imaginaires, songes, visions et romans cabalistiques|Anonyme ou Collectif|400|<pagelist 1=1 1to8=roman 9=1 344=- />|Anonyme
0081668|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 5.djvu|ark:/12148/bpt6k816684|Voyages imaginaires, songes, visions et romans cabalistiques|Anonyme ou Collectif|400|<pagelist 1=1 1to24=roman 25=1 77=- 78=53 400=- 401=375 545=- />|Anonyme
0081669|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 6.djvu|ark:/12148/bpt6k81669g|Voyages imaginaires, songes, visions et romans cabalistiques|Anonyme ou Collectif|400|<pagelist 1=1 1to56=roman 57=1 117=- 118=61 376=- 377=319 467=- />|Anonyme
0081670|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 7.djvu|ark:/12148/bpt6k81670p|Voyages imaginaires, songes, visions et romans cabalistiques|Anonyme ou Collectif|300|<pagelist 1=1 1to16=roman 17=1 57=- 58=41 224=- 225=207 455=- />|Anonyme
0081793|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 10.djvu|ark:/12148/bpt6k81793m|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1=1 1to13=roman 14to15=- 16=16;roman 17=1 121=- 122=105 278=- 279=257 480=- />|Anonyme
0081794|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 11.djvu|ark:/12148/bpt6k81794z|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1to5=- 6=1 20=- 21=15 343=- 344=337 443=- />|Anonyme
0081795|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 12.djvu|ark:/12148/bpt6k817959|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1to5=- 6=1 42=- 43=37 331=- 332=325 430=- />|Anonyme
0081797|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 14.djvu|ark:/12148/bpt6k817970|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1=1 1to32=roman 33=1 39=- 40=7 312=- 313=279 435=- />|Anonyme
0081798|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 15.djvu|ark:/12148/bpt6k81798b|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1=- 2=1 74=- 75=73 261=- 262=259 427=- />|Anonyme
0081799|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 16.djvu|ark:/12148/bpt6k81799p|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1=- 2=1 2to13=roman 14=1 16=- 17=3 369=- 370=355 498=- />|Anonyme
0081800|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 17.djvu|ark:/12148/bpt6k818002|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1=1 1to24=roman 25=1 35=- 36=11 334=- 335=309 574=- />|Anonyme
0081801|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 18.djvu|ark:/12148/bpt6k81801d|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1to4=- 5=1 31=- 32=27 252=- 253=247 403=- />|Anonyme
0081802|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 19.djvu|ark:/12148/bpt6k81802r|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1=- 2=1 2to17=roman 18=1 30=- 31=13 237=- 238=219 459=- />|Anonyme
0081803|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 20.djvu|ark:/12148/bpt6k818033|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1=- 2=1 2to17=roman 18=1 62=- 63=45 231=- 232=213 442=- />|Anonyme
0081807|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 24.djvu|ark:/12148/bpt6k81807g|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1to5=- 6=1 98=- 99=93 291=- 292=285 424=- />|Anonyme
0081808|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 25.djvu|ark:/12148/bpt6k81808t|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|300|<pagelist 1=1 1to16=roman 17=1 97=- 98=81 310=- 311=293 499=- />|Anonyme
0081810|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 27.djvu|ark:/12148/bpt6k81810c|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|400|<pagelist 1to4=- 5=1 5to14=roman 15=1 19=- 20=5 158=- 159=143 495=- />|Anonyme
0081816|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 33.djvu|ark:/12148/bpt6k81816f|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|400|<pagelist 1to8=- 9=2 60to61=- 62=53 190to191=- 192=181 482=- />|Anonyme
0081817|AnonymeVoyagesimaginairessonges|Anonyme ou Collectif - Voyages imaginaires, songes, visions et romans cabalistiques, tome 34.djvu|ark:/12148/bpt6k81817s|Voyages imaginaires, romanesques, merveilleux, allégoriques, amusans, comiques… (suite de la collection des Voyages imaginaires, songes, visions et romans cabalistiques)|Anonyme ou Collectif|400|<pagelist 1to6=- 7=2 7to13=roman 14to16=- 17=4 26to27=- 28=13 230to231=- 232=215 499to502=- />|Anonyme
0092707|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 1.djvu|ark:/12148/bpt6k92707n|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to8=- 9=1 9to40=roman 41=1 />|Anonyme
0092709|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 3.djvu|ark:/12148/bpt6k92709b|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to8=- 9=1 />|Anonyme
0092710|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 4.djvu|ark:/12148/bpt6k92710j|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to7=- 8=1 8to9=roman 10=1 />|François Arago
0092711|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 5.djvu|ark:/12148/bpt6k92711w|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to8=- 9=1 />|François Arago
0092712|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 6.djvu|ark:/12148/bpt6k927127|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to8=- 9=1 714=- />|François Arago
0092713|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 7.djvu|ark:/12148/bpt6k92713k|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to9=- 10=1 />|François Arago
0092714|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 8.djvu|ark:/12148/bpt6k92714x|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to8=- 9=1 />|François Arago
0092715|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 9.djvu|ark:/12148/bpt6k927158|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to8=- 9=1 />|François Arago
0092717|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 11.djvu|ark:/12148/bpt6k92717z|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to8=- 9=1 />|François Arago
0092718|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 12.djvu|ark:/12148/bpt6k927189|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to8=- 9=1 />|François Arago
0092722|AragouvrescompletesdeFranois|Arago - Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences, tome 13.djvu|ark:/12148/bpt6k92722j|Œuvres complètes de François Arago, secrétaire perpétuel de l’académie des sciences|Arago, Dominique François Jean|300|<pagelist 1to6=- 7=1 7to269=roman 270=- 271=1 917=- />|François Arago
0003466|AragoAstronomiepopulaire|Arago - Astronomie populaire, tome 2.djvu|ark:/12148/bpt6k34662|Astronomie populaire|Arago, Dominique François Jean - Barral, J. A. (éd.)|300|<pagelist 1to6=- 7=1 55to56=- 57=49 105to110=- 111=97 191to192=- 193=177 225to228=- 229=209 244to245=- 246=224 283to284=- 285=261 409to416=- 417=385 517to520=- 521=485 591to600=- />|François Arago
0003468|AragoAstronomiepopulaire|Arago - Astronomie populaire, tome 4.djvu|ark:/12148/bpt6k3468p|Astronomie populaire|Arago, Dominique François Jean - Barral, J. A. (éd.)|300|<pagelist 1to6=- 7=1 279to280=- 281=273 425to426=- 427=417 459to460=- 461=449 869to882=- />|François Arago
0096210|ArboisCoursdelitteratureceltique|Arbois de Jubainville - Cours de littérature celtique, tome 1.djvu|ark:/12148/bpt6k962104|Cours de littérature celtique|Arbois de Jubainville, Henri d’|300|<pagelist 1to3=- 4=1 161=- 162=158 288=- 289=284 />|Henri d’Arbois de Jubainville
0096211|ArboisCoursdelitteratureceltique|Arbois de Jubainville - Cours de littérature celtique, tome 2.djvu|ark:/12148/bpt6k96211g|Cours de littérature celtique|Arbois de Jubainville, Henri d’|300|<pagelist 1=1 1to12=roman 13=1 124=- 125=112 />|Henri d’Arbois de Jubainville
0096212|ArboisCoursdelitteratureceltique|Arbois de Jubainville, Loth - Cours de littérature celtique, tome 3.djvu|ark:/12148/bpt6k96212t|Cours de littérature celtique|Arbois de Jubainville, Henri d’ - Loth, Joseph|300|<pagelist 1to7=- 8=1 367=- />|Henri d’Arbois de Jubainville
0096213|ArboisCoursdelitteratureceltique|Arbois de Jubainville, Loth - Cours de littérature celtique, tome 4.djvu|ark:/12148/bpt6k962135|Cours de littérature celtique|Arbois de Jubainville, Henri d’ - Loth, Joseph|300|<pagelist 1to6=- 7=1 393=- />|Henri d’Arbois de Jubainville
0096215|ArboisCoursdelitteratureceltique|Arbois de Jubainville - Cours de littérature celtique, tome 6.djvu|ark:/12148/bpt6k96215v|Cours de littérature celtique|Arbois de Jubainville, Henri d’|300|<pagelist 1to3=- 4=3 4to16=roman 17=- 18=1 408=- 409=391 />|Henri d’Arbois de Jubainville
0096218|ArboisCoursdelitteratureceltique|Arbois de Jubainville, Loth - Cours de littérature celtique, tome 9.djvu|ark:/12148/bpt6k96218w|Cours de littérature celtique|Arbois de Jubainville, Henri d’ -Loth, Joseph|300|<pagelist 1to4=- 5=3 5to15=roman 16=1 49=- 50=34 />|Henri d’Arbois de Jubainville
0096219|ArboisCoursdelitteratureceltique|Arbois de Jubainville, Loth - Cours de littérature celtique, tome 10.djvu|ark:/12148/bpt6k962197|Cours de littérature celtique|Arbois de Jubainville, Henri d’ - Loth, Joseph|300|<pagelist 1to4=- 5=3 5to21=roman 22=1 />|Henri d’Arbois de Jubainville
0096220|ArboisCoursdelitteratureceltique|Arbois de Jubainville, Loth - Cours de littérature celtique, tome 11.djvu|ark:/12148/bpt6k96220f|Cours de littérature celtique|Arbois de Jubainville, Henri d’ - Loth, Joseph|300|<pagelist 1to8=- 9=1 />|Henri d’Arbois de Jubainville
0096221|ArboisCoursdelitteratureceltique|Arbois de Jubainville - Cours de littérature celtique, tome 12.djvu|ark:/12148/bpt6k96221s|Cours de littérature celtique|Arbois de Jubainville, Henri d’|300|<pagelist 1to8=- 9=9 9to15=roman 16=- 17=1 />|Henri d’Arbois de Jubainville
0092331|ArdigoScrittivari|Ardigo - Scritti vari.djvu|ark:/12148/bpt6k92331d|Scritti vari...|Ardigo, Roberto|300|<pagelist 1to6=- 7=1 308to310=- />|Roberto Ardigo
0082872|ArdouinEtudesurlhistoiredHaiti|Ardouin - Étude sur l’histoire d’Haïti, tome 1.djvu|ark:/12148/bpt6k828725|Etude sur l’histoire d’Haïti|Ardouin, Beaubrun|400|<pagelist 1to8=- 9=2 396=- />|Beaubrun Ardouin
